Time, Soil 1, Soil 2, Soil 3, humidity, pressure, temperature 
2021-12-17 14:01:09.756972, 291, 187, 157, 61.82509495620645, 1008.1980451287706, 10.87456612084643 
2021-12-17 14:06:31.961109, 289, 180, 174, 63.80647709144637, 1008.2399645687116, 10.50376258948818 
2021-12-17 14:07:48.074019, 288, 186, 168, 62.763278088868034, 1008.180370658393, 10.615511435666122 
2021-12-17 14:09:04.175512, 290, 186, 172, 62.97565599340364, 1008.1207046456309, 10.727260422706603 
2021-12-17 14:14:59.876816, 292, 193, 184, 62.811687487217704, 1008.0250357896016, 10.519001060217851 
2021-12-17 15:15:15.992093, 290, 188, 161, 68.90150258740978, 1008.0445202676677, 8.634530047420412 
2021-12-17 16:15:32.133287, 294, 179, 150, 76.87572674233753, 1008.1754425063424, 6.582483185827732 
2021-12-17 17:15:48.274560, 294, 157, 179, 87.24690291647993, 1008.386423655745, 4.119073829898843 
2021-12-17 18:16:04.360822, 594, 175, 175, 93.2184846583693, 1008.5082873385077, 3.0575432762736456 
2021-12-17 19:16:20.502214, 538, 185, 160, 94.50111933961377, 1008.5066988354326, 3.0727804670168553 
2021-12-17 20:16:36.643400, 516, 186, 165, 95.03359104208845, 1008.1599139357634, 3.037227026023902 
2021-12-17 21:16:52.784682, 502, 180, 162, 91.56502666055255, 1007.9224892735073, 4.662541760900058 
2021-12-17 22:17:08.926256, 489, 188, 163, 90.17898393755196, 1008.0046606031983, 4.71333332657814 
2021-12-17 23:17:25.067476, 482, 181, 161, 90.18755717001578, 1008.064460983777, 4.571117016021162 
2021-12-18 00:17:41.208836, 478, 180, 191, 87.02603092236447, 1007.7249842980667, 4.62190852931235 
2021-12-18 01:17:57.349313, 473, 180, 159, 84.42620311247298, 1007.160771777491, 4.79459989219904 
2021-12-18 02:18:13.490802, 473, 182, 166, 82.65379781783008, 1006.7185689943544, 4.8961832039989535 
2021-12-18 03:18:29.631963, 470, 182, 175, 79.98350603052438, 1006.2467067620512, 5.175537911715219 
2021-12-18 04:18:45.773386, 468, 203, 179, 79.50392911243986, 1005.7165985299704, 5.272042469889857 
2021-12-18 05:19:01.881115, 467, 180, 166, 78.92087298792771, 1005.0616298516412, 5.454893499822356 
2021-12-18 06:19:18.001908, 469, 178, 146, 80.51818970292615, 1004.6158596955282, 5.358388742577517 
2021-12-18 07:19:34.081918, 463, 149, 165, 80.79632720300076, 1004.3000766081376, 5.424418301973492 
2021-12-18 08:19:50.131907, 462, 177, 165, 78.8263828831594, 1003.9098633089188, 5.952656547818333 
2021-12-18 09:20:06.241909, 448, 179, 162, 71.20258667041902, 1003.3703288987683, 7.68976989875082 
2021-12-18 10:20:22.321928, 448, 178, 162, 67.73027497294854, 1003.4676423103426, 8.807229227595963 
2021-12-18 11:20:38.401903, 430, 178, 162, 54.18417649458978, 1002.4313502837313, 10.381854917947203 
2021-12-18 12:20:54.481900, 420, 175, 160, 51.35976165364758, 1000.9151688023895, 11.799041952571134 
2021-12-18 13:21:10.561932, 420, 185, 156, 54.22286705172764, 999.7578065505346, 11.641575607750564 
2021-12-18 14:21:26.641908, 415, 158, 145, 53.59599063980504, 999.1678129546632, 11.321564220363507 
2021-12-18 15:21:42.721957, 406, 176, 157, 56.430820797385735, 998.9379541131387, 11.026951583387563 
2021-12-18 16:21:58.801917, 410, 156, 167, 59.68215027072515, 998.2962733190453, 10.524080551043152 
2021-12-18 17:22:14.881905, 418, 182, 148, 63.01570178153595, 997.2650063366216, 10.31074218696449 
2021-12-18 18:22:30.962030, 415, 169, 146, 65.2376668417438, 996.7177845292306, 10.468206167971948 
2021-12-18 19:22:47.042170, 420, 170, 154, 63.41914537301972, 996.0085215173391, 10.808532501757146 
2021-12-18 20:23:03.121947, 414, 165, 156, 63.20078420300432, 995.4666648083022, 10.869486609939486 
2021-12-18 21:23:19.201908, 405, 171, 164, 64.74297713837487, 995.5980235462616, 10.767896452918649 
2021-12-18 22:23:35.281998, 414, 180, 156, 69.16386187124107, 995.3233988514581, 10.427570275129984 
2021-12-18 23:23:51.361946, 413, 170, 174, 86.94091118999104, 995.8670655455799, 8.898658341541886 
2021-12-19 00:24:07.501873, 417, 173, 179, 100.0, 996.2243198582316, 5.7037746744288595 
2021-12-19 01:24:23.643256, 418, 178, 176, 100.0, 996.1406524657829, 4.4796923654386775 
2021-12-19 02:24:39.784608, 427, 181, 161, 100.0, 996.4885255792343, 3.890513545856811 
2021-12-19 03:24:55.925727, 429, 165, 168, 100.0, 996.185146864844, 3.585767417238094 
2021-12-19 04:25:12.066761, 431, 198, 166, 100.0, 995.4907704455704, 3.1845199458359277 
2021-12-19 05:25:28.208064, 436, 181, 169, 100.0, 995.8498451448687, 2.8340647796401752 
2021-12-19 06:25:44.339558, 446, 183, 170, 100.0, 995.8004856718712, 2.737562875734875 
2021-12-19 07:26:00.471915, 438, 187, 174, 100.0, 995.9073642605754, 2.5090061540016904 
2021-12-19 08:26:16.601915, 437, 201, 171, 100.0, 995.7607502778959, 2.2042647751281037 
2021-12-19 09:26:32.743024, 438, 180, 172, 100.0, 995.7760837598519, 2.5090061540016904 
2021-12-19 10:26:48.884417, 443, 202, 174, 100.0, 996.3976573624876, 2.6512191560352223 
2021-12-19 11:27:05.025746, 440, 194, 156, 100.0, 995.980590719591, 2.76803714982816 
2021-12-19 12:27:21.167043, 440, 191, 176, 100.0, 995.6111967564543, 3.062622339563677 
2021-12-19 13:27:37.308402, 433, 207, 175, 100.0, 995.441394083991, 3.367366669565672 
2021-12-19 14:27:53.449710, 429, 194, 172, 100.0, 994.829788768902, 3.2149943735974373 
2021-12-19 15:28:09.591166, 430, 197, 174, 100.0, 994.9735845857854, 3.2556269602442627 
2021-12-19 16:28:25.732363, 421, 216, 175, 100.0, 994.7674919618679, 2.9458039575256407 
2021-12-19 17:28:41.841989, 429, 196, 173, 100.0, 995.1448736289999, 2.8696181391424034 
2021-12-19 18:28:57.921932, 427, 191, 151, 100.0, 995.1018562256521, 2.7934323862427846 
2021-12-19 19:29:13.981926, 426, 195, 172, 100.0, 995.4644525509607, 2.9051715129055085 
2021-12-19 20:29:30.081904, 411, 187, 175, 100.0, 995.6889908612636, 2.930566788610304 
2021-12-19 21:29:46.161911, 437, 187, 178, 100.0, 996.1606174385976, 3.0118317197600843 
2021-12-19 22:30:02.241886, 426, 198, 175, 100.0, 996.0742080129228, 3.0727804670168553 
2021-12-19 23:30:18.321898, 426, 184, 176, 100.0, 996.4925859540722, 3.301338642486371 
2021-12-20 00:30:34.401922, 423, 178, 163, 100.0, 996.3822083091197, 3.413078409433365 
2021-12-20 01:30:50.481897, 434, 194, 178, 100.0, 996.2616873786257, 3.2556269602442627 
2021-12-20 02:31:06.561907, 422, 208, 174, 100.0, 996.3702580870263, 3.438473830657313 
2021-12-20 03:31:22.641892, 420, 212, 177, 100.0, 996.1981435287292, 3.413078409433365 
2021-12-20 04:31:38.783231, 421, 222, 173, 100.0, 996.2693695640176, 3.4740274325944482 
2021-12-20 05:31:54.924789, 406, 194, 192, 100.0, 996.3042481475146, 3.5451346792513503 
2021-12-20 06:32:11.066138, 419, 211, 178, 100.0, 996.6006801362792, 3.6975075427442787 
2021-12-20 07:32:27.207283, 417, 192, 175, 100.0, 996.9138478553228, 3.9260673291108104 
2021-12-20 08:32:43.348538, 417, 194, 197, 100.0, 997.7004458020917, 3.8092478091130033 
2021-12-20 09:32:59.489635, 418, 185, 178, 100.0, 998.2533010642276, 4.3679512538947165 
2021-12-20 10:33:15.630921, 414, 191, 163, 100.0, 998.5399827280879, 5.3533095477381725 
2021-12-20 11:33:31.772082, 426, 194, 176, 100.0, 998.4064851403133, 6.689147817628691 
2021-12-20 12:33:47.913533, 407, 189, 173, 100.0, 998.9578490982661, 6.323441042943159 
